Item_ID,Item_Name1,Department__,Major_Dept,Category,Sub_Category
14213         ,EGG CHALLAH ROLLS 6 PACK,14,BAKERY,BREAD,BREAD-CHALLAH
14292         ,CANNOLI CREAM PIE,14,BAKERY,PIES,PIES-SPECIALTY
14580         ,PINEAPPLE SWIRL CHEESECAKE,14,BAKERY,CAKE,CAKE-CHEESECAKE
14591         ,PEACH SWIRL CHEESECAKE,14,BAKERY,CAKE,CAKE-CHEESECAKE
14303         ,FRESH BAKED OPEN FACE PEACH PIE,14,BAKERY,PIES,PIES-FRUIT
14540         ,HONEY MUSTARD PRETZEL SNACK BITES,14,BAKERY,BREAD,BREAD-PRETZEL
14415         ,SALTED CARAMEL CRISPY COOKIE,14,BAKERY,COOKIES,COOKIES-TRADITIONAL
14840         ,MINI BLACK & WHITE COOKIE TRAY,14,BAKERY,COOKIES,COOKIES-BLACK & WHITE
14373         ,DINNER ROLLS 12 PACK,14,BAKERY,BREAD,BREAD-ROLL
14810         ,4 TIER MACARON TOWER,14,BAKERY,COOKIES,COOKIES-MACAROON
14811         ,6 TIER MACARON TOWER,14,BAKERY,COOKIES,BAKED GOODS                   
14812         ,10 TIER MACARON TOWER,14,BAKERY,COOKIES,BAKED GOODS                   
14813         ,6 CT MIXED MACARONS BOX,14,BAKERY,COOKIES,COOKIES-MACAROON
14814         ,12 CT MIXED MACARONS BOX,14,BAKERY,COOKIES,COOKIES-MACAROON
14815         ,24 CT MIXED MACARONS BOX,14,BAKERY,COOKIES,BAKED GOODS                   
14695         ,DATE NUT BREAD,14,BAKERY,CAKE,CAKE-LOAF
14696         ,CRANBERRY ORANGE NUT LOAF,14,BAKERY,CAKE,CAKE-LOAF
14697         ,GINGERBREAD LOAF,14,BAKERY,CAKE,CAKE-LOAF
14698         ,EGGNOG LOAF,14,BAKERY,CAKE,CAKE-LOAF
14546         ,COPPA LIMONE DI SORRENTO GLASS,14,BAKERY,DESSERTS,DESSERTS- ITALIAN
14548         ,MIXED BERRY CUP GLUTEN FREE,14,BAKERY,DESSERTS,DESSERTS- ITALIAN
14549         ,TIRAMISU CUP GLUTEN FREE,14,BAKERY,FROZEN,FROZEN-BINDI
14550         ,CHOCOLATE CARAMEL CRUNCH GLUTEN FREE,14,BAKERY,CAKE,CAKE-BAR
14551         ,VEGAN CROISSANT  3 PACK BAKE AT HOME,14,BAKERY,CROISSANTS,CROISSANTS-ASSORTED
14552         ,UG CHOCOLATE HEART CAKE,14,BAKERY,CAKE,CAKE-SEASONAL
14640         ,CREAM CROISSANT 3 PACK BAKE AT HOME,14,BAKERY,CROISSANTS,CROISSANTS-ASSORTED
14308         ,UG NO SUGAR ADDED CHEESECAKE,14,BAKERY,CAKE,CAKE-CHEESECAKE
14309         ,BANANA NUT BREAD,14,BAKERY,CAKE,CAKE-LOAF
14314         ,APPLE RAISIN NUT BREAD,14,BAKERY,CAKE,CAKE-LOAF
14327         ,PUMPKIN SPICE NUT BREAD,14,BAKERY,DONUTS,DONUTS-CAKE
14351         ,ZUCCHINI NUT BREAD,14,BAKERY,CAKE,CAKE-LOAF
14795         ,ITALIAN RICOTTA COOKIES,14,BAKERY,COOKIES,COOKIES-ITALIAN
14780         ,DELUXE RAINBOW COOKIE FILLED CHEESECAKE,14,BAKERY,CAKE,CAKE-CHEESECAKE
14364         ,7 IN HOLIDAY YELLOW LAYER CAKE,14,BAKERY,CAKE,CAKE-SEASONAL
14365         ,LARGE HOLIDAY CHOCOLATE LAYER CAKE,14,BAKERY,CAKE,CAKE-LAYER
14366         ,LARGE HOLIDAY YELLOW LAYER CAKE,14,BAKERY,CAKE,CAKE-LAYER
14367         ,SPECIALITY CHOCOLATE  LAYER CAKE,14,BAKERY,CAKE,CAKE-LAYER
14368         ,SPECIALITY VANILLA  LAYER CAKE,14,BAKERY,CAKE,CAKE-LAYER
14374         ,PRETZEL BITE PLATTER W/ CHEESE SAUCE,14,BAKERY,BREAD,BREAD-PRETZEL
14860         ,HOLY CANNOLI DIP & CHOCOLATE DIPPED CHIP TRAY,14,BAKERY,PASTRIES,PASTRIES-ITALIAN
14666         ,UG HALF BLUEBERRY PIE,14,BAKERY,PIES,PIES-FRUIT
14669         ,UG HALF BLUEBERRY CRUMB PIE,14,BAKERY,PIES,PIES-FRUIT
383810035296  ,LIMONCELLO FLUTE,14,BAKERY,FROZEN,FROZEN-BINDI
383810041921  ,HAZLENUT FLUTE,14,BAKERY,FROZEN,FROZEN-BINDI
383810018152  ,COPPA STRAWBERRIES & CARAMEL,14,BAKERY,FROZEN,FROZEN-BINDI
383810025426  ,COPPA YOGURT & BERRIES,14,BAKERY,FROZEN,FROZEN-BINDI
383810035265  ,COPPA CAFFE,14,BAKERY,FROZEN,FROZEN-BINDI
383810035272  ,COPPA SPAGNOLA,14,BAKERY,FROZEN,FROZEN-BINDI
383810035289  ,COPPA STRACIETELLA,14,BAKERY,FROZEN,FROZEN-BINDI
383810041280  ,COPPA PISTACHIO,14,BAKERY,FROZEN,FROZEN-BINDI
383810019845  ,10 PK SUGAR COOKIES W/ SPRINKLES,14,BAKERY,COOKIES,COOKIES-TRADITIONAL
383810064784  ,UG 2 LB HOLIDAY PASTRY PLATTER,14,BAKERY,PASTRIES,PASTRIES-ITALIAN
383810011580  ,UG GRAIN PIE,14,BAKERY,PIES,PIES-SPECIALTY
383810013751  ,BINDI ESPRESSO CREME BRULLE,14,BAKERY,FROZEN,FROZEN-BINDI
14699         ,PACZKI 3 PACK,14,BAKERY,DONUTS,DONUTS-FILLED
383810043000  ,PANE DI CASA SLICED,14,BAKERY,BREAD,BREAD-ROUND
383810042744  ,ADDEO PANE DI CASA,14,BAKERY,BREAD,BREAD-ROUND
383810033469  ,UG HOT CROSS BUNS,14,BAKERY,DANISH,DANISH-BUN
383810032530  ,HEART LINZER TART,14,BAKERY,COOKIES,COOKIES-SEASONAL
383810006470  ,OUR OWN BRICK OVEN OLIVE BREAD,14,BAKERY,BREAD,BREAD-MISC
14880         ,ST. JOSEPHS PASTRY - SFINGI,14,BAKERY,PASTRIES,PASTRIES-ITALIAN
14881         ,ST JOSEPHS PASTRY - COMBO ZEPPOLE / SFINGI,14,BAKERY,PASTRIES,PASTRIES-ITALIAN
383810020018  ,UG FAMILY CHOCOLATE CHIP COOKIES,14,BAKERY,COOKIES,COOKIES-TRADITIONAL
383810006067  ,UG FOOTBALL CAKE,14,BAKERY,CAKE,CAKE-SEASONAL
383810029332  ,UG BAVARIAN FILLED CRUMB CAKE,14,BAKERY,CAKE,CAKE-CRUMBCAKE
383810013768  ,CHOCOLATE MOUSSE W ZABAGLIONE CREAM FILLING - GLASS,14,BAKERY,FROZEN,FROZEN-BINDI
383810013614  ,COPPA MASCARPONE & FRAGOLE,14,BAKERY,FROZEN,FROZEN-BINDI
383810016332  ,UG CITRUS MADELEINE,14,BAKERY,COOKIES,COOKIES-TRADITIONAL
383810027048  ,UG 12 IN DESSERT PLATTER,14,BAKERY,PASTRIES,PASTRIES-NON ITALIAN
14842         ,UG HALF APPLE PIE,14,BAKERY,PIES,PIES-FRUIT
14845         ,UG HALF PEACH PIE,14,BAKERY,PIES,PIES-FRUIT
14846         ,UG HALF PEACH CRUMB PIE,14,BAKERY,PIES,PIES-FRUIT
14819         ,CREAM TART,14,BAKERY,COOKIES,COOKIES-TRADITIONAL
14796         ,2 PACK LARGE FROSTED CINNAMON ROLLS,14,BAKERY,DANISH,DANISH-BUN
14797         ,6 PACK MINI FROSTED CINNAMON ROLLS,14,BAKERY,DANISH,DANISH-BUN
14798         ,12 PACK MINI FROSTED CINNAMON ROLLS,14,BAKERY,DANISH,DANISH-BUN
14799         ,6 PACK GOURMET CINNAMON TWISTS,14,BAKERY,DANISH,DANISH-BUN
14822         ,MAKE AT HOME CANNOLI KIT,14,BAKERY,PASTRIES,PASTRIES-ITALIAN
14853         ,VANILLA CAKE SLICE,14,BAKERY,CAKE,CAKE-SLICE
14852         ,CHOCOLATE CAKE SLICE,14,BAKERY,CAKE,CAKE-SLICE
14825         ,MINI PASTRY TRAY - SMALL,14,BAKERY,PASTRIES,PASTRIES-ITALIAN
14826         ,MINI PASTRY TRAY - LARGE,14,BAKERY,PASTRIES,PASTRIES-ITALIAN
14413         ,UG REESES CHEESECAKE,14,BAKERY,CAKE,CAKE-CHEESECAKE
14414         ,UG BROWNIE TOPPED CHEESECAKE,14,BAKERY,CAKE,CAKE-CHEESECAKE
14641         ,UG HALF APPLE CRUMB PIE,14,BAKERY,PIES,PIES-FRUIT
14836         ,SOHO SOURDOUGH BOULE,14,BAKERY,BREAD,BREAD-MISC
14837         ,CABERNET RUSTICA BATARD,14,BAKERY,BREAD,BREAD-MISC
14838         ,ANCIENT GRAIN BATARD,14,BAKERY,BREAD,BREAD-MISC
14207         ,UG MINI CHARACTER CAKE,14,BAKERY,CAKE,CAKE-MINI
14215         ,UG CHARACTER CAKE,14,BAKERY,CAKE,CAKE-SEASONAL
14597         ,ELEPHANT EARS,14,BAKERY,COOKIES,COOKIES-ITALIAN
14609         ,UG ASIAGO CHEESE BAGUETTE,14,BAKERY,BREAD,BREAD-BAGUETTE
14507         ,UG 30 CT ASSORTED COOKIES,14,BAKERY,COOKIES,COOKIES-TRADITIONAL
14630         ,UG HALF CHERRY CRUMB PIE,14,BAKERY,PIES,PIES-FRUIT
14631         ,UG HALF CHERRY PIE,14,BAKERY,PIES,PIES-FRUIT
14632         ,BROWNIE BITE PLATTER,14,BAKERY,CAKE,CAKE-BROWNIES
14635         ,UG HALF COCONUT CUSTARD PIE,14,BAKERY,PIES,PIES-CREAM
14637         ,CARROT CAKE BITE PLATTER,14,BAKERY,CAKE,CAKE-BITES
14339         ,UG BROWNIE CHOCOLATE CHIP BAR,14,BAKERY,CAKE,CAKE-BAR
14348         ,UG PECAN BAR,14,BAKERY,CAKE,CAKE-BAR
14344         ,UG 7IN HOLIDAY LAYER CAKE,14,BAKERY,CAKE,CAKE-LAYER
383810074875  ,YT 2 PACK CIABATTA ROLL,14,BAKERY,BREAD,BREAD-ROLL
14335         ,UG BLONDIE BAR,14,BAKERY,CAKE,CAKE-BAR
14509         ,UG RED VELVET PARFAIT CUP,14,BAKERY,CAKE,CAKE-PARFAIT
14940         ,UG MINI BLUE & WHITE COOKIES,14,BAKERY,COOKIES,COOKIES-BLACK & WHITE
14682         ,OUR OWN FRESH KEY LIME PIE,14,BAKERY,PIES,PIES-FRUIT
14579         ,AMERICAN FLAG LARGE FRUIT TART,14,BAKERY,TART,TART-FRESH FRUIT
14315         ,UG GLOPPY BAR,14,BAKERY,CAKE,CAKE-BAR
14346         ,UG TURTLE CHEESE BAR,14,BAKERY,CAKE,CAKE-BAR
14382         ,UG WATERMELON PULL APART CAKE,14,BAKERY,CAKE,BAKED GOODS                   
383810034855  ,UG G&G COMBO PASTA PICNIC SALADS,92,DELI,DELI SALADS,DELI SALADS-MAYO
383810028410  ,BRWN BTR MSHD SWT POTATOES HT,92,DELI,SIDES,SIDES-STARCH
383810098550  ,UG G&G ITALIAN SPECIAL SNACK TRAY,92,DELI,SANDWICH,SANDWICH-SNACK PACK
383810034947  ,UG G&G TUNA SALAD SNACK PACK,92,DELI,SANDWICH,SANDWICH-SNACK PACK
383810034923  ,UG G&G TURKEY & CHEESE SNACK PACK,92,DELI,SANDWICH,SANDWICH-SNACK PACK
383810043277  ,SLICED TURKEY BREAST W/GRAVY,92,DELI,ENTREE,ENTREE-TURKEY
383810042683  ,UG G&G EGGPLNT CAPONATA PLTR,92,DELI,ANTIPASTO,ANTIPASTO-EGGPLANT
383810003868  ,BAKED ZITI,92,DELI,ENTREE,ENTREE-PASTA
383810001949  ,UG G&G RSTD TOM GRLC RISOTTO,92,DELI,SIDES,SIDES-GRAIN
383810010576  ,UG G&G BLK TRUFFLE RISOTTO,92,DELI,SIDES,SIDES-GRAIN
383810018022  ,UG G&G FRIED CHEESE RAVIOLI,92,DELI,APPETIZERS,APPETIZERS-FRIED
383810039317  ,UG G&G AMATRICIANA RISOTTO,92,DELI,SIDES,SIDES-GRAIN
383810039591  ,UG G&G CACIO E PEPE RISOTTO,92,DELI,SIDES,SIDES-GRAIN
383810082689  ,UG G&G CARBONARA RISOTTO,92,DELI,SIDES,SIDES-GRAIN
51722         ,UG G&G SPRING FARRO SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
383810043024  ,UG G&G FS BLSMC ROASTED POTATOES,92,DELI,SIDES,SIDES-STARCH
383810095849  ,UG G&G FS HERB ROASTED POTATOES,92,DELI,SIDES,SIDES-STARCH
383810095856  ,UG G&G FS MASHED POTATOES,92,DELI,SIDES,SIDES-STARCH
05935         ,SHRIMP & TORTELLONI SALAD,92,DELI,DELI SALADS,DELI SALADS-PASTA
383810004551  ,UG G&G KALE & QUINOA SLMN BRGRS,92,DELI,ENTREE,ENTREE-SEAFOOD
51074         ,UG G&G GRILLED SALMON,92,DELI,ENTREE,ENTREE-SEAFOOD
51075         ,UG G&G POACHED SALMON,92,DELI,ENTREE,ENTREE-SEAFOOD
383810010477  ,UG G&G HEAT EAT BUFFALO WINGS,92,DELI,APPETIZERS,APPETIZERS-FRIED
383810010491  ,UG G&G HEAT EAT BFLO MIX PIECES,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-ROASTED
51294         ,TERIYAKI WINGS 24 PACK,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
51496         ,SAUSAGE & PEPPER MEATBALLS G&G,92,DELI,ENTREE,ENTREE-PORK
383810056208  ,UG G&G FRIED PEPPERONI RAVIOLI,92,DELI,APPETIZERS,APPETIZERS-FRIED
05605         ,UG G&G FRIED PEPPERONI RAVIOLI,92,DELI,APPETIZERS,APPETIZERS-FRIED
05499         ,UG G&G MINI CORDON BLUE,92,DELI,APPETIZERS,APPETIZERS-FRIED
51634         ,UG G&G FRIED PHILLY CHSTK RAVIOLI,92,DELI,APPETIZERS,APPETIZERS-FRIED
51801         ,UG G&G FARFALLE W/ GRGNZLA SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
51382         ,UG G&G POTATO SALAD,92,DELI,DELI SALADS,DELI SALADS-MAYO
51337         ,LOADED POTATO SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
05412         ,UG G&G GRILLED LEMON ARTICHOKES,92,DELI,SIDES,SIDES-VEGETABLE
51267         ,UG G&G ESCAROLE & BEANS,92,DELI,SIDES,SIDES-VEGETABLE
51361         ,NONNA'S BROCCOLI RABE,92,DELI,SIDES,SIDES-VEGETABLE
51362         ,YUKON GOLD PARMESAN POTATOES,92,DELI,SIDES,SIDES-STARCH
51363         ,TERIYAKI SALMON,92,DELI,ENTREE,ENTREE-SEAFOOD
51364         ,CHICKEN DON PEPE,92,DELI,ENTREE,ENTREE-CHICKEN
51365         ,CHICKEN CAPRICCIOSA,92,DELI,ENTREE,ENTREE-CHICKEN
51366         ,GRILLED CHICKEN CAPRESE SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
51367         ,TORTELLINI & SPINACH SALAD,92,DELI,DELI SALADS,DELI SALADS-PASTA
51368         ,GRILLED CHICKEN PRIMAVERA,92,DELI,ENTREE,ENTREE-CHICKEN
383810098703  ,UG G&G DEVILED EGGS 6PK,92,DELI,APPETIZERS,APPETIZERS-SNACK
51207         ,UG G&G APPLE CORN BREAD STUFFING,92,DELI,SIDES,SIDES-STUFFING
51208         ,UG G&G RSTD GRLC MASHED POTATOES,92,DELI,SIDES,SIDES-STARCH
51209         ,UG G&G SSGE CHSTNT STFNG,92,DELI,SIDES,SIDES-STUFFING
51219         ,UG G&G MASHED SWEET POTATO,92,DELI,SIDES,SIDES-STARCH
383810095115  ,UG G&G BUFFALO CHICKEN SNACK PACK,92,DELI,SANDWICH,SANDWICH-SNACK PACK
51781         ,BBQ WINGS 24 PACK,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05790         ,UG G&G CHICKEN MARSALA,92,DELI,ENTREE,ENTREE-CHICKEN
57906         ,ZUCCHINI MULINO G&G,92,DELI,ENTREE,ENTREE-VEGETABLE
51052         ,LEMON ROASTED CHICKEN THIGHS G&G,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-ROASTED
51054         ,ROASTED CAULIFLOWER & BROC G&G,92,DELI,SIDES,SIDES-VEGETABLE
383810010712  ,SPRING FRITTATA 2 PK,92,DELI,QUICHE,QUICHE-FRITTATA
05070         ,ROASTED ACORN SQUASH WITH PISTACHIO AND HOT HONEY,92,DELI,SIDES,SIDES-VEGETABLE
05087         ,BUTTERNUT SQUASH AND SPINACH LASAGNA,92,DELI,ENTREE,ENTREE-LASAGNA
383810000447  ,UG BAKERY PIZZA DOUGH,93,BAKERY,PIZZA,PIZZA-DOUGH
383810052699  ,UG BAKERY  LARGE PIZZA DOUGH,93,BAKERY,PIZZA,PIZZA-DOUGH
383810001420  ,UG SAUSAGE PEPPER & ONION STROMBOLI,93,BAKERY,PIZZA,PIZZA-STROMBOLI
383810008030  ,UG BAKERY PIZZA DOUGH,93,BAKERY,PIZZA,PIZZA-DOUGH
383810098949  ,UG VAN W/OREO IC SANDWICH 6PK,95,COFFEE,ICE CREAM,ICE CREAM-SANDWICH
383810098925  ,MP GELATO QT,95,COFFEE,GELATO,GELATO-CUP
383810098932  ,MP GELATO PT,95,COFFEE,GELATO,GELATO-CUP
383810098406  ,UG VANILLA ICE CREAM SANDWICH,95,COFFEE,ICE CREAM,ICE CREAM-SANDWICH
383810098413  ,UG CHOCOLATE ICE CREAM SANDWICH,95,COFFEE,ICE CREAM,ICE CREAM-SANDWICH
383810098420  ,UG TWIST ICE CREAM SANDWICH,95,COFFEE,ICE CREAM,ICE CREAM-SANDWICH
383810098437  ,UG TWIST ICE CRM SANDWICH 6PK,95,COFFEE,ICE CREAM,ICE CREAM-SANDWICH
383810098444  ,UG CHOCOLATE ICE CRM SNDWCH 6PK,95,COFFEE,ICE CREAM,ICE CREAM-SANDWICH
383810098475  ,UG VANILLIA ICE CRM SANDWCH 6PK,95,COFFEE,ICE CREAM,ICE CREAM-SANDWICH
383810098482  ,UG OREO TWIST IC SANDWICH 6 PK,95,COFFEE,ICE CREAM,ICE CREAM-SANDWICH
383810098499  ,UG OREO CHOC IC SANDWICH 6PK,95,COFFEE,ICE CREAM,ICE CREAM-SANDWICH
383810098505  ,UG CHOC CHIP IC SANDWICH 6PK,95,COFFEE,ICE CREAM,ICE CREAM-SANDWICH
383810098512  ,UG HALF & HALF IC SANDWICH 6PK,95,COFFEE,ICE CREAM,ICE CREAM-SANDWICH
383810095375  ,TUFFLE BROWNIE MINI,95,ESPRESSO,FOOD,FOOD-PACKAGED
383810095382  ,LEMON BLONDIE MINI,95,COFFEE,BAKED GOODS,BAKED GOODS                   
51142         ,BOARS HEAD BLACK FOREST TURKEY,94,DELI,COLD CUTS,COLD CUTS-POULTRY
51150         ,BOARS HEAD SWEET COPPA FRSH SLCD,94,DELI,COLD CUTS,COLD CUTS-ITALIAN
51253         ,PROSCIUTTO STICKS,94,DELI,PREPACK COLD CUTS,PREPACK COLD CUTS-ITALIAN
05215         ,UG SLICED SOPRESSATA W/ CUBED PROVOLONE,94,DELI,COLD CUTS,COLD CUTS-ITALIAN
05622         ,UG SLICED HOT SOPRESSATA W/ CUBED PROVOLONE,94,DELI,COLD CUTS,COLD CUTS-ITALIAN
05619         ,UG SLICED DRY HOT SAUSAGE,94,DELI,COLD CUTS,COLD CUTS-ITALIAN
05617         ,UG SLICED HOT SOPRESSATA,94,DELI,COLD CUTS,COLD CUTS-ITALIAN
05616         ,UG SLICED SWEET SOPRESSATA,94,DELI,COLD CUTS,COLD CUTS-ITALIAN
05618         ,UG SLICED DRY SWEET SAUSAGE,94,DELI,COLD CUTS,COLD CUTS-ITALIAN
05644         ,UG CACCIATORINI,94,DELI,COLD CUTS,COLD CUTS-ITALIAN
05633         ,UG SLICED CACCIATORINI,94,DELI,COLD CUTS,COLD CUTS-ITALIAN
05165         ,GUANCIALE (CURED PORK CHEEK) CHUB,94,DELI,PREPACK COLD CUTS,PREPACK COLD CUTS-ITALIAN
67036         ,UG PICKLED VEGETABLE MEDLEY,94,DELI,OLIVES,OLIVES-MIXED
383810087967  ,6 IN DBL STEM ORCHID,998,PLANTS,PERISHABLE PLANTS,FLORAL & GARDEN PROD          
383810011078  ,UG 9IN HOLIDAY CHOCOLATE LAYER CAKE,14,BAKERY,CAKE,CAKE-SEASONAL
14736         ,WHIPPED CREAM CHEESE,14,BAKERY,ACCOMPANIMENTS,ACCOMPANIMENTS-EDIBLE
14747         ,WHIPPED CREAM CHEESE W/ SMOKED SALMON,14,BAKERY,ACCOMPANIMENTS,ACCOMPANIMENTS-EDIBLE
14749         ,WHIPPED SCALLION CREAM CHEESE,14,BAKERY,ACCOMPANIMENTS,ACCOMPANIMENTS-EDIBLE
14831         ,WHIPPED VEGETABLE CREAM CHEESE,14,BAKERY,ACCOMPANIMENTS,ACCOMPANIMENTS-EDIBLE
14855         ,OUR OWN FICELLE BAGUETTE,14,BAKERY,BREAD,BREAD-BAGUETTE
14856         ,OUR OWN ONION FICELLE BAGUETTE,14,BAKERY,BREAD,BREAD-BAGUETTE
14859         ,OUR OWN BRICK OVEN HERO BREAD 2 PACK,14,BAKERY,BREAD,BREAD-ROLL
14862         ,OUR OWN SEEDED FRECH HERO BREAD 2 PACK,14,BAKERY,BREAD,BREAD-ROLL
14863         ,"OUR OWN PIZZA RING BREAD ""TORTANO""",14,BAKERY,BREAD,BREAD-ROUND
14865         ,OUR OWN STONE BREAD,14,BAKERY,BREAD,BREAD-ROUND
14900         ,10 PACK GOURMET SNICKERDOODLE COOKIES,14,BAKERY,COOKIES,COOKIES-TRADITIONAL
14393         ,UG 2 PK APPLE CIDER MUFFINS,14,BAKERY,MUFFINS,MUFFINS-OTHER
14871         ,RASPBERRY SUGAR COOKIES,14,BAKERY,COOKIES,COOKIES-ITALIAN
14872         ,6 PACK ASSORTED CUPCAKES,14,BAKERY,CAKE,CAKE-CUPCAKES
14873         ,12 PACK ASSORTED CUPCAKES,14,BAKERY,CAKE,CAKE-CUPCAKES
14874         ,2 PACK MINI CORNBREAD,14,BAKERY,BREAD,BREAD-MISC
14875         ,6 PACK MINI CORN BREAD,14,BAKERY,BREAD,BREAD-MISC
14161         ,CHOCOLATE CHIP COOKIE TRAY 18 CT,14,BAKERY,COOKIES,COOKIES-TRADITIONAL
14915         ,PUMPKIN WHOOPIE PIE 6 PACK,14,BAKERY,CAKE,CAKE-WHOOPIE
14916         ,PUMPKIN CRUNCH CAKE,14,BAKERY,CAKE,CAKE-CRUMBCAKE
14398         ,COCONUT CUSTARD PIE SLICE,14,BAKERY,PIES,PIES-CREAM
14399         ,CHERRY PIE SLICE,14,BAKERY,PIES,PIES-FRUIT
14400         ,CHERRY CRUMB PIE SLICE,14,BAKERY,PIES,PIES-FRUIT
14402         ,PEACH PIE SLICE,14,BAKERY,PIES,PIES-FRUIT
14403         ,PEACH CRUMB PIE,14,BAKERY,PIES,PIES-FRUIT
14405         ,APPLE CRUMB PIE SLICE,14,BAKERY,PIES,PIES-FRUIT
14406         ,BLUEBERRY PIE SLICE,14,BAKERY,PIES,PIES-FRUIT
14416         ,HALF PUMPKIN PIE,14,BAKERY,PIES,PIES-FRUIT
14468         ,CIABATTA ROLLS 4 PACK,14,BAKERY,BREAD,BREAD-ROLL
14493         ,OUR OWN PANE DI CASA,14,BAKERY,BREAD,BREAD-ROUND
14494         ,UG EVERYTHING BRICK OVEN BAGUETTE,14,BAKERY,BREAD,BREAD-BAGUETTE
14495         ,UG SESAME SEMOLINA BAGUTTE,14,BAKERY,BREAD,BREAD-BAGUETTE
14757         ,UG EVERYTHING BAGELS 4PK,14,BAKERY,BREAD,BREAD-BAGELS
14824         ,UG CINNAMON RAISIN BAGELS 4PK,14,BAKERY,BREAD,BREAD-BAGELS
14823         ,UG WHOLE WHEAT BAGELS 4PK,14,BAKERY,BREAD,BREAD-BAGELS
14541         ,UG PLAIN BAGELS 4 PK,14,BAKERY,BREAD,BREAD-BAGELS
14543         ,UG SESAME BAGELS 4PK,14,BAKERY,BREAD,BREAD-BAGELS
14544         ,UG EGG BAGELS 4 PK,14,BAKERY,BREAD,BREAD-BAGELS
14599         ,UG EGG ONION BAGELS 4PK,14,BAKERY,BREAD,BREAD-BAGELS
14827         ,UG BIALYS 4 PK,14,BAKERY,BREAD,BREAD-BAGELS
14848         ,MINI BLACK & ORANGE COOKIES,14,BAKERY,COOKIES,COOKIES-BLACK & WHITE
14375         ,BAGEL TOAST UNSEASONED,14,BAKERY,BREAD,BREAD-BAGELS
14376         ,BAGEL TOAST SEASONED,14,BAKERY,BREAD,BREAD-BAGELS
14377         ,PINA COLADA FLUTE,14,BAKERY,FROZEN,FROZEN-BINDI
14378         ,COPPA ISABEL,14,BAKERY,FROZEN,FROZEN-BINDI
14497         ,PISTACHIO RICOTTA COOKIES,14,BAKERY,COOKIES,COOKIES-ITALIAN
14499         ,CHOCOLATE CHIP RICOTTA COOKIES,14,BAKERY,COOKIES,COOKIES-ITALIAN
14854         ,PALMIER COOKIES,14,BAKERY,COOKIES,COOKIES-ITALIAN
14835         ,BUTTERMILK BISCUITS,14,BAKERY,SCONES,SCONES-ASSORTED
383810012587  ,CHRISTMAS SLEIGH BASKET LG,16,GIFT BASKETS,GIFT BASKETS,GIFT WRAP & DECORATIONS       
383810012600  ,SLEIGH BASKET                 ,16,GROCERY,GIFT BASKETS,SEASONAL
383810024634  ,CHRISTMAS MUG W/PRETZELS,16,GROCERY,GIFT BASKETS,SEASONAL
383810089565  ,CHRISTMAS SLEIGH BASKET SM,16,GIFT BASKETS,GIFT BASKETS,GIFT WRAP & DECORATIONS       
383810016790  ,CLASSIC ITALIAN BASKET        ,16,GIFT BASKETS,GIFT BASKETS,GIFT WRAP & DECORATIONS       
383810024658  ,CHRISTMAS CHOCO ARRANGEMENT,16,GIFT BASKETS,GIFT BASKETS,GIFT WRAP & DECORATIONS       
383810093470  ,CLASSIC ITALIAN BASKET MINI,16,GIFT BASKETS,GIFT BASKETS,GIFT WRAP & DECORATIONS       
383810011207  ,CHOCOLATE LOVERS BASKET       ,16,GIFT BASKETS,GIFT BASKETS,GIFT WRAP & DECORATIONS       
383810011498  ,PREMIUM ITALIAN GIFT BASKET,16,GIFT BASKETS,GIFT BASKETS,GIFT WRAP & DECORATIONS       
383810031083  ,ANTIPASTO BASKET              ,16,GIFT BASKETS,GIFT BASKETS,GIFT WRAP & DECORATIONS       
383810011214  ,GLUTEN FREE BASKET,16,GIFT BASKETS,GIFT BASKETS,GIFT WRAP & DECORATIONS       
383810024641  ,CHRISTMAS CHOCOLATE ARRANGEMENT,16,GROCERY,GIFT BASKETS,SEASONAL
383810016806  ,CHEESE LOVERS BASKET          ,16,GIFT BASKETS,GIFT BASKETS,GIFT WRAP & DECORATIONS       
383810038716  ,ULTIMATE GIFT BASKET,16,GIFT BASKETS,GIFT BASKETS,GIFT WRAP & DECORATIONS       
03492         ,SLICED APPLES,22,PRODUCE,CUT FRUIT,CUT FRUIT-OTHER
03456         ,SLCD MSHRM & ONI              ,22,PRODUCE,CUT VEG,CUT VEG-MISC
03878         ,SHREDDED BROCCOLI             ,22,PRODUCE,CUT VEG,CUT VEG-BROCCOLI
03257         ,FRESH FIGS,22,PRODUCE,ACCOMPANIMENTS,ACCOMPANIMENTS-FIGS
03880         ,SHAVED BRUSSEL SPROUTS,22,PRODUCE,CUT VEG,CUT VEG-MISC
03266         ,GUACAMOLE,22,PRODUCE,ACCOMPANIMENTS,ACCOMPANIMENTS-DIP
03272         ,SMALL CRUDITE,22,PRODUCE,CUT VEG,CUT VEG-PLATTER
